,Geographic Cluster Name,Category Name,Meeting Type,Total Programs,Total Capacity,Average Max Age,Average Latitude,Average Capacity,population,income,latinos,blacks,white,asian,Percent of rowded Housing,Percent of Households With Income Below Poverty Level,Unemployment Rate for Population over 16,Percent Aged 25 and Over with no High School Diploma,Percent of Population Under Age 18 and Over Age 64,Per Capita Income,Hardship Index Score,Capacity Per Capita
1106,WASHINGTON HEIGHTS,Nature.,face_to_face,8,0.0,99.0,41.7221746475,0.0,26493.0,42053.0,0.01,0.974,0.005,0.0,0.8,20.0,14.2,11.4,40.0,24294.0,45.9,0.0
1107,WASHINGTON HEIGHTS,Performance.,face_to_face,8,357.0,27.125,41.712208271250006,44.625,26493.0,42053.0,0.01,0.974,0.005,0.0,0.8,20.0,14.2,11.4,40.0,24294.0,45.9,0.013475257615219114
1108,WASHINGTON HEIGHTS,Reading & Writing.,face_to_face,82,11371.0,21.853658536585368,41.72523745256098,138.67073170731706,26493.0,42053.0,0.01,0.974,0.005,0.0,0.8,20.0,14.2,11.4,40.0,24294.0,45.9,0.4292077152455366
1109,WASHINGTON HEIGHTS,Reading & Writing.,online,4,481.0,29.25,,120.25,26493.0,42053.0,0.01,0.974,0.005,0.0,0.8,20.0,14.2,11.4,40.0,24294.0,45.9,0.018155739251877856
1110,WASHINGTON HEIGHTS,Science ,face_to_face,21,15759.0,61.142857142857146,41.720893316190484,750.4285714285714,26493.0,42053.0,0.01,0.974,0.005,0.0,0.8,20.0,14.2,11.4,40.0,24294.0,45.9,0.5948363718718152
1111,WASHINGTON HEIGHTS,Social Studies ,face_to_face,1,99.0,99.0,41.72090149,99.0,26493.0,42053.0,0.01,0.974,0.005,0.0,0.8,20.0,14.2,11.4,40.0,24294.0,45.9,0.003736836145396897
1112,WASHINGTON HEIGHTS,Sports + Wellness.,face_to_face,298,4927.0,32.651006711409394,41.722390516812,16.533557046979865,26493.0,42053.0,0.01,0.974,0.005,0.0,0.8,20.0,14.2,11.4,40.0,24294.0,45.9,0.18597365341788397
1113,WASHINGTON HEIGHTS,Work + Career ,face_to_face,3,30.0,33.0,41.70443344,10.0,26493.0,42053.0,0.01,0.974,0.005,0.0,0.8,20.0,14.2,11.4,40.0,24294.0,45.9,0.0011323745895142113
1114,WASHINGTON PARK,Academic Support,face_to_face,4,70.0,14.25,41.789351465,17.5,11717.0,21899.0,0.009,0.97,0.007,0.001,2.3,41.8,17.9,16.5,39.4,16193.0,61.3,0.005974225484338995
1115,WASHINGTON PARK,Building & Fixing Things,face_to_face,3,15.0,19.0,41.7903684,5.0,11717.0,21899.0,0.009,0.97,0.007,0.001,2.3,41.8,17.9,16.5,39.4,16193.0,61.3,0.0012801911752154988
1116,WASHINGTON PARK,Food.,face_to_face,2,20.0,99.0,41.788511275000005,10.0,11717.0,21899.0,0.009,0.97,0.007,0.001,2.3,41.8,17.9,16.5,39.4,16193.0,61.3,0.0017069215669539984
1117,WASHINGTON PARK,Healthcare,face_to_face,1,15.0,99.0,41.78852081,15.0,11717.0,21899.0,0.009,0.97,0.007,0.001,2.3,41.8,17.9,16.5,39.4,16193.0,61.3,0.0012801911752154988
1118,WASHINGTON PARK,Helping Your Community.,face_to_face,2,315.0,57.0,41.79130173,157.5,11717.0,21899.0,0.009,0.97,0.007,0.001,2.3,41.8,17.9,16.5,39.4,16193.0,61.3,0.026884014679525475
1119,WASHINGTON PARK,Helping Your Community.,online,1,10.0,99.0,41.78852081,10.0,11717.0,21899.0,0.009,0.97,0.007,0.001,2.3,41.8,17.9,16.5,39.4,16193.0,61.3,0.0008534607834769992
1120,WASHINGTON PARK,Music & Art.,face_to_face,90,3859.0,42.51111111111111,41.78855332299994,42.87777777777778,11717.0,21899.0,0.009,0.97,0.007,0.001,2.3,41.8,17.9,16.5,39.4,16193.0,61.3,0.329350516343774
1121,WASHINGTON PARK,Music & Art.,online,39,995.0,12.923076923076923,41.78852080999997,25.512820512820515,11717.0,21899.0,0.009,0.97,0.007,0.001,2.3,41.8,17.9,16.5,39.4,16193.0,61.3,0.08491934795596143
1122,WASHINGTON PARK,Nature.,face_to_face,15,139.0,70.33333333333333,41.78850174000001,9.266666666666667,11717.0,21899.0,0.009,0.97,0.007,0.001,2.3,41.8,17.9,16.5,39.4,16193.0,61.3,0.01186310489033029
1123,WASHINGTON PARK,Performance.,face_to_face,2,15.0,40.0,41.79137039,7.5,11717.0,21899.0,0.009,0.97,0.007,0.001,2.3,41.8,17.9,16.5,39.4,16193.0,61.3,0.0012801911752154988
1124,WASHINGTON PARK,Reading & Writing.,face_to_face,9,0.0,99.0,41.78850174000001,0.0,11717.0,21899.0,0.009,0.97,0.007,0.001,2.3,41.8,17.9,16.5,39.4,16193.0,61.3,0.0
1125,WASHINGTON PARK,Social Studies ,face_to_face,1,10.0,17.0,41.79410172,10.0,11717.0,21899.0,0.009,0.97,0.007,0.001,2.3,41.8,17.9,16.5,39.4,16193.0,61.3,0.0008534607834769992
1126,WASHINGTON PARK,Sports + Wellness.,face_to_face,129,2106.0,52.96124031007752,41.78934614813953,16.325581395348838,11717.0,21899.0,0.009,0.97,0.007,0.001,2.3,41.8,17.9,16.5,39.4,16193.0,61.3,0.17973884100025603
1127,WASHINGTON PARK,Sports + Wellness.,online,28,640.0,42.75,41.79434258321429,22.857142857142858,11717.0,21899.0,0.009,0.97,0.007,0.001,2.3,41.8,17.9,16.5,39.4,16193.0,61.3,0.05462149014252795
1128,WASHINGTON PARK,Transportation,face_to_face,2,0.0,21.0,41.78850174,0.0,11717.0,21899.0,0.009,0.97,0.007,0.001,2.3,41.8,17.9,16.5,39.4,16193.0,61.3,0.0
1129,WASHINGTON PARK,Work + Career ,face_to_face,1,10.0,17.0,41.79410172,10.0,11717.0,21899.0,0.009,0.97,0.007,0.001,2.3,41.8,17.9,16.5,39.4,16193.0,61.3,0.0008534607834769992
1130,WEST ELSDON,Academic Support,face_to_face,20,174.0,6.8,41.790126040000004,8.7,18109.0,51003.0,0.79,0.014,0.179,0.012,5.9,10.2,9.7,26.0,40.0,23007.0,54.0,0.009608481970291016
1131,WEST ELSDON,Academic Support,online,2,30.0,6.0,41.78703308,15.0,18109.0,51003.0,0.79,0.014,0.179,0.012,5.9,10.2,9.7,26.0,40.0,23007.0,54.0,0.0016566348224639682
1132,WEST ELSDON,Food.,face_to_face,2,20.0,5.0,41.794816975,10.0,18109.0,51003.0,0.79,0.014,0.179,0.012,5.9,10.2,9.7,26.0,40.0,23007.0,54.0,0.0011044232149759789
1133,WEST ELSDON,Music & Art.,face_to_face,69,1379.0,22.27536231884058,41.78858704666668,19.985507246376812,18109.0,51003.0,0.79,0.014,0.179,0.012,5.9,10.2,9.7,26.0,40.0,23007.0,54.0,0.07614998067259374
1134,WEST ELSDON,Music & Art.,online,4,50.0,11.25,41.78703308,12.5,18109.0,51003.0,0.79,0.014,0.179,0.012,5.9,10.2,9.7,26.0,40.0,23007.0,54.0,0.002761058037439947
1135,WEST ELSDON,Nature.,face_to_face,4,40.0,28.75,41.792866710000006,10.0,18109.0,51003.0,0.79,0.014,0.179,0.012,5.9,10.2,9.7,26.0,40.0,23007.0,54.0,0.0022088464299519577
1136,WEST ELSDON,Performance.,face_to_face,1,20.0,13.0,41.78699875,20.0,18109.0,51003.0,0.79,0.014,0.179,0.012,5.9,10.2,9.7,26.0,40.0,23007.0,54.0,0.0011044232149759789
1137,WEST ELSDON,Reading & Writing.,face_to_face,6,90.0,5.833333333333333,41.790905001666665,15.0,18109.0,51003.0,0.79,0.014,0.179,0.012,5.9,10.2,9.7,26.0,40.0,23007.0,54.0,0.0049699044673919045
1138,WEST ELSDON,Reading & Writing.,online,1,10.0,6.0,41.78703308,10.0,18109.0,51003.0,0.79,0.014,0.179,0.012,5.9,10.2,9.7,26.0,40.0,23007.0,54.0,0.0005522116074879894
1139,WEST ELSDON,Science ,face_to_face,1,5.0,5.0,41.79479981,5.0,18109.0,51003.0,0.79,0.014,0.179,0.012,5.9,10.2,9.7,26.0,40.0,23007.0,54.0,0.0002761058037439947
1140,WEST ELSDON,Sports + Wellness.,face_to_face,116,1436.0,15.275862068965518,41.7886841562068,12.379310344827585,18109.0,51003.0,0.79,0.014,0.179,0.012,5.9,10.2,9.7,26.0,40.0,23007.0,54.0,0.07929758683527528
1141,WEST ELSDON,Sports + Wellness.,online,5,60.0,8.4,41.788593291999995,12.0,18109.0,51003.0,0.79,0.014,0.179,0.012,5.9,10.2,9.7,26.0,40.0,23007.0,54.0,0.0033132696449279363
1142,WEST ENGLEWOOD,Academic Support,face_to_face,12,163.0,13.416666666666666,41.776516914999995,13.583333333333334,35505.0,26654.0,0.022,0.963,0.004,0.001,2.5,29.9,24.5,19.5,43.0,17441.0,64.1,0.004590902689762005
1143,WEST ENGLEWOOD,Building & Fixing Things,face_to_face,1,9918.0,99.0,41.77909851,9918.0,35505.0,26654.0,0.022,0.963,0.004,0.001,2.5,29.9,24.5,19.5,43.0,17441.0,64.1,0.27934093789607095
1144,WEST ENGLEWOOD,Food.,online,1,15.0,99.0,41.78333664,15.0,35505.0,26654.0,0.022,0.963,0.004,0.001,2.5,29.9,24.5,19.5,43.0,17441.0,64.1,0.0004224757076468103
1145,WEST ENGLEWOOD,Healthcare,face_to_face,10,9.0,18.0,41.77990875199999,0.9,35505.0,26654.0,0.022,0.963,0.004,0.001,2.5,29.9,24.5,19.5,43.0,17441.0,64.1,0.00025348542458808617
1146,WEST ENGLEWOOD,Helping Your Community.,face_to_face,15,306.0,17.066666666666666,41.782154338666665,20.4,35505.0,26654.0,0.022,0.963,0.004,0.001,2.5,29.9,24.5,19.5,43.0,17441.0,64.1,0.00861850443599493
1147,WEST ENGLEWOOD,Helping Your Community.,online,1,15.0,18.0,41.78333664,15.0,35505.0,26654.0,0.022,0.963,0.004,0.001,2.5,29.9,24.5,19.5,43.0,17441.0,64.1,0.0004224757076468103
1148,WEST ENGLEWOOD,Music & Art.,face_to_face,114,11631.0,43.03508771929825,41.77924855614038,102.02631578947368,35505.0,26654.0,0.022,0.963,0.004,0.001,2.5,29.9,24.5,19.5,43.0,17441.0,64.1,0.32758766370933673
1149,WEST ENGLEWOOD,Nature.,face_to_face,6,0.0,99.0,41.7791996,0.0,35505.0,26654.0,0.022,0.963,0.004,0.001,2.5,29.9,24.5,19.5,43.0,17441.0,64.1,0.0
1150,WEST ENGLEWOOD,Performance.,face_to_face,3,300.0,66.0,41.77510071,100.0,35505.0,26654.0,0.022,0.963,0.004,0.001,2.5,29.9,24.5,19.5,43.0,17441.0,64.1,0.008449514152936205
1151,WEST ENGLEWOOD,Reading & Writing.,face_to_face,18,31.0,35.94444444444444,41.77912690944444,1.7222222222222223,35505.0,26654.0,0.022,0.963,0.004,0.001,2.5,29.9,24.5,19.5,43.0,17441.0,64.1,0.0008731164624700747
1152,WEST ENGLEWOOD,Science ,face_to_face,16,1865.0,28.125,41.77909851,116.5625,35505.0,26654.0,0.022,0.963,0.004,0.001,2.5,29.9,24.5,19.5,43.0,17441.0,64.1,0.05252781298408675
1153,WEST ENGLEWOOD,Sports + Wellness.,face_to_face,289,6120.0,36.9204152249135,41.777286530138184,21.176470588235293,35505.0,26654.0,0.022,0.963,0.004,0.001,2.5,29.9,24.5,19.5,43.0,17441.0,64.1,0.17237008871989862
1154,WEST ENGLEWOOD,Sports + Wellness.,online,12,122.0,43.166666666666664,41.784542086666654,10.166666666666666,35505.0,26654.0,0.022,0.963,0.004,0.001,2.5,29.9,24.5,19.5,43.0,17441.0,64.1,0.0034361357555273905
1155,WEST ENGLEWOOD,Work + Career ,face_to_face,3,3725.0,99.0,41.77907944,1241.6666666666667,35505.0,26654.0,0.022,0.963,0.004,0.001,2.5,29.9,24.5,19.5,43.0,17441.0,64.1,0.10491480073229123
1156,WEST LAWN,Academic Support,face_to_face,18,226.0,8.555555555555555,41.77266120944444,12.555555555555555,33355.0,46891.0,0.8,0.042,0.148,0.006,7.0,14.4,10.3,28.2,40.9,21706.0,59.2,0.006775595862689252
1157,WEST LAWN,Building & Fixing Things,face_to_face,11,54.0,24.272727272727273,41.77672785272728,4.909090909090909,33355.0,46891.0,0.8,0.042,0.148,0.006,7.0,14.4,10.3,28.2,40.9,21706.0,59.2,0.0016189476840053965
1158,WEST LAWN,Computers.,face_to_face,4,1859.0,80.25,41.7729263325,464.75,33355.0,46891.0,0.8,0.042,0.148,0.006,7.0,14.4,10.3,28.2,40.9,21706.0,59.2,0.055733773047519114
1159,WEST LAWN,Healthcare,face_to_face,9,244.0,99.0,41.77755949555556,27.11111111111111,33355.0,46891.0,0.8,0.042,0.148,0.006,7.0,14.4,10.3,28.2,40.9,21706.0,59.2,0.007315245090691051
1160,WEST LAWN,Managing Money.,face_to_face,5,2000.0,99.0,41.77890015,400.0,33355.0,46891.0,0.8,0.042,0.148,0.006,7.0,14.4,10.3,28.2,40.9,21706.0,59.2,0.0599610253335332
1161,WEST LAWN,Music & Art.,face_to_face,147,63286.0,50.08163265306123,41.77985984387751,430.5170068027211,33355.0,46891.0,0.8,0.042,0.148,0.006,7.0,14.4,10.3,28.2,40.9,21706.0,59.2,1.8973467246289912
1162,WEST LAWN,Music & Art.,online,7,1896.0,37.57142857142857,41.7748642,270.85714285714283,33355.0,46891.0,0.8,0.042,0.148,0.006,7.0,14.4,10.3,28.2,40.9,21706.0,59.2,0.05684305201618948
1163,WEST LAWN,Nature.,face_to_face,9,160.0,99.0,41.77489853,17.77777777777778,33355.0,46891.0,0.8,0.042,0.148,0.006,7.0,14.4,10.3,28.2,40.9,21706.0,59.2,0.004796882026682657
1164,WEST LAWN,Reading & Writing.,face_to_face,68,3144.0,22.764705882352942,41.77745303294115,46.23529411764706,33355.0,46891.0,0.8,0.042,0.148,0.006,7.0,14.4,10.3,28.2,40.9,21706.0,59.2,0.0942587318243142
1165,WEST LAWN,Reading & Writing.,online,1,21.0,4.0,,21.0,33355.0,46891.0,0.8,0.042,0.148,0.006,7.0,14.4,10.3,28.2,40.9,21706.0,59.2,0.0006295907660020986
1166,WEST LAWN,Science ,face_to_face,31,11478.0,85.12903225806451,41.77890138064519,370.258064516129,33355.0,46891.0,0.8,0.042,0.148,0.006,7.0,14.4,10.3,28.2,40.9,21706.0,59.2,0.3441163243891471
1167,WEST LAWN,Social Studies ,face_to_face,1,18.0,99.0,41.77890015,18.0,33355.0,46891.0,0.8,0.042,0.148,0.006,7.0,14.4,10.3,28.2,40.9,21706.0,59.2,0.0005396492280017989
1168,WEST LAWN,Sports + Wellness.,face_to_face,281,5978.0,29.73309608540925,41.774842219324114,21.274021352313166,33355.0,46891.0,0.8,0.042,0.148,0.006,7.0,14.4,10.3,28.2,40.9,21706.0,59.2,0.17922350472193074
1169,WEST PULLMAN,Academic Support,face_to_face,32,11196.0,64.8125,41.683371782187514,349.875,29651.0,39601.0,0.051,0.931,0.006,0.0,2.9,19.4,20.7,14.1,39.1,22615.0,53.5,0.3775926612930424
1170,WEST PULLMAN,Building & Fixing Things,face_to_face,2,120.0,22.5,41.673154835,60.0,29651.0,39601.0,0.051,0.931,0.006,0.0,2.9,19.4,20.7,14.1,39.1,22615.0,53.5,0.004047081042797882
1171,WEST PULLMAN,Computers.,face_to_face,19,312.0,91.10526315789474,41.67797831315787,16.42105263157895,29651.0,39601.0,0.051,0.931,0.006,0.0,2.9,19.4,20.7,14.1,39.1,22615.0,53.5,0.010522410711274494
1172,WEST PULLMAN,Customer/Human Service,face_to_face,4,21.0,32.75,41.678132059999996,5.25,29651.0,39601.0,0.051,0.931,0.006,0.0,2.9,19.4,20.7,14.1,39.1,22615.0,53.5,0.0007082391824896294
1173,WEST PULLMAN,Digital Media.,face_to_face,2,0.0,21.0,41.67710114,0.0,29651.0,39601.0,0.051,0.931,0.006,0.0,2.9,19.4,20.7,14.1,39.1,22615.0,53.5,0.0
1174,WEST PULLMAN,Food.,face_to_face,2,0.0,21.0,41.67710114,0.0,29651.0,39601.0,0.051,0.931,0.006,0.0,2.9,19.4,20.7,14.1,39.1,22615.0,53.5,0.0
1175,WEST PULLMAN,Healthcare,face_to_face,1,0.0,99.0,41.67929077,0.0,29651.0,39601.0,0.051,0.931,0.006,0.0,2.9,19.4,20.7,14.1,39.1,22615.0,53.5,0.0
1176,WEST PULLMAN,Helping Your Community.,face_to_face,14,328.0,29.285714285714285,41.67694827785714,23.428571428571427,29651.0,39601.0,0.051,0.931,0.006,0.0,2.9,19.4,20.7,14.1,39.1,22615.0,53.5,0.011062021516980878
1177,WEST PULLMAN,Managing Money.,face_to_face,2,221.0,22.5,41.681211469999994,110.5,29651.0,39601.0,0.051,0.931,0.006,0.0,2.9,19.4,20.7,14.1,39.1,22615.0,53.5,0.007453374253819433
1178,WEST PULLMAN,Music & Art.,face_to_face,188,87517.0,71.63297872340425,41.674765324574516,465.5159574468085,29651.0,39601.0,0.051,0.931,0.006,0.0,2.9,19.4,20.7,14.1,39.1,22615.0,53.5,2.951569930187852
1179,WEST PULLMAN,Music & Art.,online,7,95.0,13.0,41.670047759999996,13.571428571428571,29651.0,39601.0,0.051,0.931,0.006,0.0,2.9,19.4,20.7,14.1,39.1,22615.0,53.5,0.003203939158881657
1180,WEST PULLMAN,Nature.,face_to_face,6,200.0,86.0,41.67201487333333,33.333333333333336,29651.0,39601.0,0.051,0.931,0.006,0.0,2.9,19.4,20.7,14.1,39.1,22615.0,53.5,0.006745135071329803
1181,WEST PULLMAN,Performance.,face_to_face,5,400.0,64.2,41.671418763999995,80.0,29651.0,39601.0,0.051,0.931,0.006,0.0,2.9,19.4,20.7,14.1,39.1,22615.0,53.5,0.013490270142659607
1182,WEST PULLMAN,Reading & Writing.,face_to_face,10,153.0,42.6,41.689769747,15.3,29651.0,39601.0,0.051,0.931,0.006,0.0,2.9,19.4,20.7,14.1,39.1,22615.0,53.5,0.005160028329567299
1183,WEST PULLMAN,Reading & Writing.,online,1,18.0,99.0,,18.0,29651.0,39601.0,0.051,0.931,0.006,0.0,2.9,19.4,20.7,14.1,39.1,22615.0,53.5,0.0006070621564196823
1184,WEST PULLMAN,Science ,face_to_face,1,0.0,21.0,41.66999817,0.0,29651.0,39601.0,0.051,0.931,0.006,0.0,2.9,19.4,20.7,14.1,39.1,22615.0,53.5,0.0
1185,WEST PULLMAN,Sports + Wellness.,face_to_face,236,3916.0,44.96186440677966,41.67151073016968,16.593220338983052,29651.0,39601.0,0.051,0.931,0.006,0.0,2.9,19.4,20.7,14.1,39.1,22615.0,53.5,0.13206974469663754
1186,WEST PULLMAN,Sports + Wellness.,online,23,367.0,77.21739130434783,41.670047759999996,15.956521739130435,29651.0,39601.0,0.051,0.931,0.006,0.0,2.9,19.4,20.7,14.1,39.1,22615.0,53.5,0.01237732285589019
1187,WEST PULLMAN,Teaching,face_to_face,1,0.0,21.0,41.67710114,0.0,29651.0,39601.0,0.051,0.931,0.006,0.0,2.9,19.4,20.7,14.1,39.1,22615.0,53.5,0.0
1188,WEST PULLMAN,Transportation,face_to_face,1,20.0,24.0,41.67710114,20.0,29651.0,39601.0,0.051,0.931,0.006,0.0,2.9,19.4,20.7,14.1,39.1,22615.0,53.5,0.0006745135071329803
1189,WEST PULLMAN,Work + Career ,face_to_face,4,250.0,32.75,41.6751279875,62.5,29651.0,39601.0,0.051,0.931,0.006,0.0,2.9,19.4,20.7,14.1,39.1,22615.0,53.5,0.008431418839162255
1190,WEST PULLMAN,Work + Career ,online,1,0.0,24.0,41.67711258,0.0,29651.0,39601.0,0.051,0.931,0.006,0.0,2.9,19.4,20.7,14.1,39.1,22615.0,53.5,0.0
1191,WEST RIDGE,Academic Support,face_to_face,22,228.0,7.863636363636363,42.00192902227272,10.363636363636363,71942.0,47323.0,0.204,0.111,0.427,0.225,8.1,14.6,6.3,17.4,39.4,27671.0,52.1,0.003169219649161825
1192,WEST RIDGE,Academic Support,online,1,15.0,7.0,41.99085617,15.0,71942.0,47323.0,0.204,0.111,0.427,0.225,8.1,14.6,6.3,17.4,39.4,27671.0,52.1,0.0002085012927080148
1193,WEST RIDGE,Building & Fixing Things,face_to_face,3,21.0,15.0,42.006666816666666,7.0,71942.0,47323.0,0.204,0.111,0.427,0.225,8.1,14.6,6.3,17.4,39.4,27671.0,52.1,0.0002919018097912207
1194,WEST RIDGE,Building & Fixing Things,online,1,10.0,12.0,42.00897979999999,10.0,71942.0,47323.0,0.204,0.111,0.427,0.225,8.1,14.6,6.3,17.4,39.4,27671.0,52.1,0.0001390008618053432
1195,WEST RIDGE,Food.,face_to_face,18,0.0,18.0,41.98339843999999,0.0,71942.0,47323.0,0.204,0.111,0.427,0.225,8.1,14.6,6.3,17.4,39.4,27671.0,52.1,0.0
1196,WEST RIDGE,Healthcare,face_to_face,15,69.0,34.2,41.98851598333333,4.6,71942.0,47323.0,0.204,0.111,0.427,0.225,8.1,14.6,6.3,17.4,39.4,27671.0,52.1,0.000959105946456868
1197,WEST RIDGE,Healthcare,online,2,90.0,99.0,42.00897979999999,45.0,71942.0,47323.0,0.204,0.111,0.427,0.225,8.1,14.6,6.3,17.4,39.4,27671.0,52.1,0.0012510077562480888
1198,WEST RIDGE,Helping Your Community.,online,1,10.0,6.0,41.99085617,10.0,71942.0,47323.0,0.204,0.111,0.427,0.225,8.1,14.6,6.3,17.4,39.4,27671.0,52.1,0.0001390008618053432
1199,WEST RIDGE,Managing Money.,face_to_face,2,3720.0,99.0,42.005487439999996,1860.0,71942.0,47323.0,0.204,0.111,0.427,0.225,8.1,14.6,6.3,17.4,39.4,27671.0,52.1,0.05170832059158767
1200,WEST RIDGE,Music & Art.,face_to_face,314,32344.0,44.13057324840764,41.99753091882163,103.00636942675159,71942.0,47323.0,0.204,0.111,0.427,0.225,8.1,14.6,6.3,17.4,39.4,27671.0,52.1,0.449584387423202
1201,WEST RIDGE,Music & Art.,online,28,931.0,33.285714285714285,42.00539426444445,33.25,71942.0,47323.0,0.204,0.111,0.427,0.225,8.1,14.6,6.3,17.4,39.4,27671.0,52.1,0.012940980234077451
1202,WEST RIDGE,Nature.,face_to_face,46,424.0,59.869565217391305,42.001992514130414,9.217391304347826,71942.0,47323.0,0.204,0.111,0.427,0.225,8.1,14.6,6.3,17.4,39.4,27671.0,52.1,0.005893636540546552
1203,WEST RIDGE,Nature.,online,3,40.0,7.0,42.00393295,13.333333333333334,71942.0,47323.0,0.204,0.111,0.427,0.225,8.1,14.6,6.3,17.4,39.4,27671.0,52.1,0.0005560034472213728
1204,WEST RIDGE,Performance.,face_to_face,6,336.0,99.0,42.00898615666666,56.0,71942.0,47323.0,0.204,0.111,0.427,0.225,8.1,14.6,6.3,17.4,39.4,27671.0,52.1,0.004670428956659531
1205,WEST RIDGE,Reading & Writing.,face_to_face,100,4749.0,49.3,41.995875510600044,47.49,71942.0,47323.0,0.204,0.111,0.427,0.225,8.1,14.6,6.3,17.4,39.4,27671.0,52.1,0.06601150927135749
1206,WEST RIDGE,Reading & Writing.,online,2,159.0,58.5,42.00393295,79.5,71942.0,47323.0,0.204,0.111,0.427,0.225,8.1,14.6,6.3,17.4,39.4,27671.0,52.1,0.002210113702704957
1207,WEST RIDGE,Science ,face_to_face,35,2515.0,42.94285714285714,41.99226750142856,71.85714285714286,71942.0,47323.0,0.204,0.111,0.427,0.225,8.1,14.6,6.3,17.4,39.4,27671.0,52.1,0.03495871674404381
1208,WEST RIDGE,Science ,online,11,145.0,6.818181818181818,41.99949749818182,13.181818181818182,71942.0,47323.0,0.204,0.111,0.427,0.225,8.1,14.6,6.3,17.4,39.4,27671.0,52.1,0.0020155124961774764
1209,WEST RIDGE,Sports + Wellness.,face_to_face,348,20245.0,45.65229885057471,41.99839226686778,58.17528735632184,71942.0,47323.0,0.204,0.111,0.427,0.225,8.1,14.6,6.3,17.4,39.4,27671.0,52.1,0.2814072447249173
1210,WEST RIDGE,Sports + Wellness.,online,36,770.0,53.666666666666664,41.996990098888865,21.38888888888889,71942.0,47323.0,0.204,0.111,0.427,0.225,8.1,14.6,6.3,17.4,39.4,27671.0,52.1,0.010703066359011425
1211,WEST RIDGE,Work + Career ,face_to_face,2,40.0,15.0,41.987703325,20.0,71942.0,47323.0,0.204,0.111,0.427,0.225,8.1,14.6,6.3,17.4,39.4,27671.0,52.1,0.0005560034472213728
1212,WEST TOWN,Academic Support,face_to_face,72,1225.0,18.34722222222222,41.900377434583326,17.01388888888889,82236.0,60720.0,0.291,0.078,0.572,0.038,1.3,8.8,3.2,5.8,19.4,68188.0,14.8,0.014896152536601974
1213,WEST TOWN,Academic Support,online,6,90.0,6.0,41.89832306,15.0,82236.0,60720.0,0.291,0.078,0.572,0.038,1.3,8.8,3.2,5.8,19.4,68188.0,14.8,0.0010944112067707574
1214,WEST TOWN,Building & Fixing Things,face_to_face,5,60.0,82.8,41.90820083799999,12.0,82236.0,60720.0,0.291,0.078,0.572,0.038,1.3,8.8,3.2,5.8,19.4,68188.0,14.8,0.0007296074711805049
1215,WEST TOWN,Building & Fixing Things,online,3,45.0,11.0,41.90675736,15.0,82236.0,60720.0,0.291,0.078,0.572,0.038,1.3,8.8,3.2,5.8,19.4,68188.0,14.8,0.0005472056033853787
1216,WEST TOWN,Digital Media.,face_to_face,1,2.0,19.0,41.89820099,2.0,82236.0,60720.0,0.291,0.078,0.572,0.038,1.3,8.8,3.2,5.8,19.4,68188.0,14.8,2.4320249039350164e-05
1217,WEST TOWN,Food.,face_to_face,1,0.0,22.0,41.88721085,0.0,82236.0,60720.0,0.291,0.078,0.572,0.038,1.3,8.8,3.2,5.8,19.4,68188.0,14.8,0.0
1218,WEST TOWN,Food.,online,3,60.0,10.666666666666666,41.91107178,20.0,82236.0,60720.0,0.291,0.078,0.572,0.038,1.3,8.8,3.2,5.8,19.4,68188.0,14.8,0.0007296074711805049
1219,WEST TOWN,Healthcare,face_to_face,16,1510.0,93.1875,41.90819454562499,94.375,82236.0,60720.0,0.291,0.078,0.572,0.038,1.3,8.8,3.2,5.8,19.4,68188.0,14.8,0.018361788024709374
1220,WEST TOWN,Helping Your Community.,face_to_face,14,1673.0,31.571428571428573,41.909775599999996,119.5,82236.0,60720.0,0.291,0.078,0.572,0.038,1.3,8.8,3.2,5.8,19.4,68188.0,14.8,0.020343888321416412
1221,WEST TOWN,Helping Your Community.,online,1,15.0,6.0,41.8919487,15.0,82236.0,60720.0,0.291,0.078,0.572,0.038,1.3,8.8,3.2,5.8,19.4,68188.0,14.8,0.00018240186779512624
