Unnamed: 0,Geographic Cluster Name,Category Name,Meeting Type,Total Programs,Total Capacity,Average Max Age,Average Latitude,Average Scholarship,Average Transportation,Average Free Food,Average Capacity,name,population,income,latinos,blacks,white,asian,Percent of rowded Housing,Percent of Households With Income Below Poverty Level,Unemployment Rate for Population over 16,Percent Aged 25 and Over with no High School Diploma,Percent of Population Under Age 18 and Over Age 64,Per Capita Income,Hardship Index Score,Capacity Per Capita
1079,UPTOWN,Academic Support,face_to_face,27,304.0,12.037037037037036,41.9688436737037,0.0,0.0,0.0,11.25925925925926,UPTOWN,56362.0,40324.0,0.142,0.2,0.516,0.114,4.4,19.0,3.3,9.8,24.4,42112.0,32.4,0.0053937049785316
1080,UPTOWN,Academic Support,online,1,184139.0,99.0,,0.0,0.0,0.0,184139.0,UPTOWN,56362.0,40324.0,0.142,0.2,0.516,0.114,4.4,19.0,3.3,9.8,24.4,42112.0,32.4,3.2670771086902524
1081,UPTOWN,Building & Fixing Things,face_to_face,4,290.0,16.5,41.9682493225,0.0,0.0,0.0,72.5,UPTOWN,56362.0,40324.0,0.142,0.2,0.516,0.114,4.4,19.0,3.3,9.8,24.4,42112.0,32.4,0.0051453106703097
1082,UPTOWN,Computers.,face_to_face,10,55.0,22.9,41.964818955000005,0.0,0.0,0.0,5.5,UPTOWN,56362.0,40324.0,0.142,0.2,0.516,0.114,4.4,19.0,3.3,9.8,24.4,42112.0,32.4,0.0009758347823001
1083,UPTOWN,Food.,face_to_face,1,100.0,17.0,41.96586609,0.0,0.0,0.0,100.0,UPTOWN,56362.0,40324.0,0.142,0.2,0.516,0.114,4.4,19.0,3.3,9.8,24.4,42112.0,32.4,0.0017742450587275
1084,UPTOWN,Healthcare,face_to_face,1,1865.0,99.0,41.95819855,0.0,0.0,0.0,1865.0,UPTOWN,56362.0,40324.0,0.142,0.2,0.516,0.114,4.4,19.0,3.3,9.8,24.4,42112.0,32.4,0.033089670345268
1085,UPTOWN,Helping Your Community.,face_to_face,5,53.0,36.6,41.930462648,0.0,0.0,0.0,10.6,UPTOWN,56362.0,40324.0,0.142,0.2,0.516,0.114,4.4,19.0,3.3,9.8,24.4,42112.0,32.4,0.0009403498811255
1086,UPTOWN,Managing Money.,face_to_face,1,0.0,99.0,41.95820236,0.0,0.0,0.0,0.0,UPTOWN,56362.0,40324.0,0.142,0.2,0.516,0.114,4.4,19.0,3.3,9.8,24.4,42112.0,32.4,0.0
1087,UPTOWN,Music & Art.,face_to_face,278,94971.0,43.25539568345324,41.95931629471223,0.0,0.0,0.0,341.6223021582734,UPTOWN,56362.0,40324.0,0.142,0.2,0.516,0.114,4.4,19.0,3.3,9.8,24.4,42112.0,32.4,1.685018274724105
1088,UPTOWN,Music & Art.,online,9,140.0,18.0,41.9704451575,0.0,0.0,0.0,15.555555555555555,UPTOWN,56362.0,40324.0,0.142,0.2,0.516,0.114,4.4,19.0,3.3,9.8,24.4,42112.0,32.4,0.0024839430822185
1089,UPTOWN,Nature.,face_to_face,22,57.0,70.5,41.96826796090909,0.0,0.0,0.0,2.590909090909091,UPTOWN,56362.0,40324.0,0.142,0.2,0.516,0.114,4.4,19.0,3.3,9.8,24.4,42112.0,32.4,0.0010113196834746
1090,UPTOWN,Performance.,face_to_face,14,285.0,15.571428571428571,41.96709987428572,0.0,0.0,0.0,20.357142857142858,UPTOWN,56362.0,40324.0,0.142,0.2,0.516,0.114,4.4,19.0,3.3,9.8,24.4,42112.0,32.4,0.0050565984173734
1091,UPTOWN,Reading & Writing.,face_to_face,158,10498.0,25.53164556962025,41.95992955101266,0.0,0.0,0.0,66.44303797468355,UPTOWN,56362.0,40324.0,0.142,0.2,0.516,0.114,4.4,19.0,3.3,9.8,24.4,42112.0,32.4,0.1862602462652141
1092,UPTOWN,Science ,face_to_face,6,146.0,17.5,41.96645991333333,0.0,0.0,0.0,24.33333333333333,UPTOWN,56362.0,40324.0,0.142,0.2,0.516,0.114,4.4,19.0,3.3,9.8,24.4,42112.0,32.4,0.0025903977857421
1093,UPTOWN,Sports + Wellness.,face_to_face,242,4436.0,29.049586776859503,41.96854135793389,0.0,0.0,0.0,18.33057851239669,UPTOWN,56362.0,40324.0,0.142,0.2,0.516,0.114,4.4,19.0,3.3,9.8,24.4,42112.0,32.4,0.0787055108051524
1094,UPTOWN,Sports + Wellness.,online,6,120.0,84.66666666666667,41.97229767,0.0,0.0,0.0,20.0,UPTOWN,56362.0,40324.0,0.142,0.2,0.516,0.114,4.4,19.0,3.3,9.8,24.4,42112.0,32.4,0.002129094070473
1095,UPTOWN,Work + Career ,face_to_face,4,15.0,17.5,41.9648532875,0.0,0.0,0.0,3.75,UPTOWN,56362.0,40324.0,0.142,0.2,0.516,0.114,4.4,19.0,3.3,9.8,24.4,42112.0,32.4,0.0002661367588091
1096,WASHINGTON HEIGHTS,Academic Support,face_to_face,29,530.0,14.724137931034482,41.71696143517241,0.0,0.0,0.0,18.27586206896552,WASHINGTON HEIGHTS,26493.0,42053.0,0.01,0.974,0.005,0.0,0.8,20.0,14.2,11.4,40.0,24294.0,45.9,0.020005284414751
1097,WASHINGTON HEIGHTS,Building & Fixing Things,face_to_face,41,4681.0,49.80487804878049,41.72048894512196,0.0,0.0,0.0,114.17073170731707,WASHINGTON HEIGHTS,26493.0,42053.0,0.01,0.974,0.005,0.0,0.8,20.0,14.2,11.4,40.0,24294.0,45.9,0.1766881817838674
1098,WASHINGTON HEIGHTS,Computers.,face_to_face,23,277.0,20.869565217391305,41.72016757652174,0.0,0.0,0.0,12.043478260869565,WASHINGTON HEIGHTS,26493.0,42053.0,0.01,0.974,0.005,0.0,0.8,20.0,14.2,11.4,40.0,24294.0,45.9,0.0104555920431812
1099,WASHINGTON HEIGHTS,Customer/Human Service,face_to_face,1,20.0,17.0,41.70443344,0.0,0.0,0.0,20.0,WASHINGTON HEIGHTS,26493.0,42053.0,0.01,0.974,0.005,0.0,0.8,20.0,14.2,11.4,40.0,24294.0,45.9,0.0007549163930094
1100,WASHINGTON HEIGHTS,Digital Media.,face_to_face,5,92.0,17.6,41.70772705,20.0,0.0,0.0,18.4,WASHINGTON HEIGHTS,26493.0,42053.0,0.01,0.974,0.005,0.0,0.8,20.0,14.2,11.4,40.0,24294.0,45.9,0.0034726154078435
1101,WASHINGTON HEIGHTS,Food.,face_to_face,15,0.0,18.0,41.72090149,0.0,0.0,0.0,0.0,WASHINGTON HEIGHTS,26493.0,42053.0,0.01,0.974,0.005,0.0,0.8,20.0,14.2,11.4,40.0,24294.0,45.9,0.0
1102,WASHINGTON HEIGHTS,Helping Your Community.,face_to_face,19,229.0,17.36842105263158,41.71948804473684,5.2631578947368425,0.0,0.0,12.052631578947368,WASHINGTON HEIGHTS,26493.0,42053.0,0.01,0.974,0.005,0.0,0.8,20.0,14.2,11.4,40.0,24294.0,45.9,0.0086437926999584
1103,WASHINGTON HEIGHTS,Managing Money.,face_to_face,12,549.0,99.0,41.720884325,0.0,0.0,0.0,45.75,WASHINGTON HEIGHTS,26493.0,42053.0,0.01,0.974,0.005,0.0,0.8,20.0,14.2,11.4,40.0,24294.0,45.9,0.02072245498811
1104,WASHINGTON HEIGHTS,Music & Art.,face_to_face,287,70844.0,42.44947735191638,41.723766368397214,0.0,0.0,0.0,246.8432055749129,WASHINGTON HEIGHTS,26493.0,42053.0,0.01,0.974,0.005,0.0,0.8,20.0,14.2,11.4,40.0,24294.0,45.9,2.67406484731816
1105,WASHINGTON HEIGHTS,Music & Art.,online,3,18.0,15.0,41.72058106,0.0,0.0,0.0,6.0,WASHINGTON HEIGHTS,26493.0,42053.0,0.01,0.974,0.005,0.0,0.8,20.0,14.2,11.4,40.0,24294.0,45.9,0.0006794247537085
1106,WASHINGTON HEIGHTS,Nature.,face_to_face,8,0.0,99.0,41.7221746475,0.0,0.0,0.0,0.0,WASHINGTON HEIGHTS,26493.0,42053.0,0.01,0.974,0.005,0.0,0.8,20.0,14.2,11.4,40.0,24294.0,45.9,0.0
1107,WASHINGTON HEIGHTS,Performance.,face_to_face,8,357.0,27.125,41.712208271250006,0.0,0.0,0.0,44.625,WASHINGTON HEIGHTS,26493.0,42053.0,0.01,0.974,0.005,0.0,0.8,20.0,14.2,11.4,40.0,24294.0,45.9,0.0134752576152191
1108,WASHINGTON HEIGHTS,Reading & Writing.,face_to_face,82,11371.0,21.853658536585368,41.725237452560975,0.0,0.0,0.0,138.67073170731706,WASHINGTON HEIGHTS,26493.0,42053.0,0.01,0.974,0.005,0.0,0.8,20.0,14.2,11.4,40.0,24294.0,45.9,0.4292077152455366
1109,WASHINGTON HEIGHTS,Reading & Writing.,online,4,481.0,29.25,,0.0,0.0,0.0,120.25,WASHINGTON HEIGHTS,26493.0,42053.0,0.01,0.974,0.005,0.0,0.8,20.0,14.2,11.4,40.0,24294.0,45.9,0.0181557392518778
1110,WASHINGTON HEIGHTS,Science ,face_to_face,21,15759.0,61.142857142857146,41.72089331619048,0.0,0.0,0.0,750.4285714285714,WASHINGTON HEIGHTS,26493.0,42053.0,0.01,0.974,0.005,0.0,0.8,20.0,14.2,11.4,40.0,24294.0,45.9,0.5948363718718152
1111,WASHINGTON HEIGHTS,Social Studies ,face_to_face,1,99.0,99.0,41.72090149,0.0,0.0,0.0,99.0,WASHINGTON HEIGHTS,26493.0,42053.0,0.01,0.974,0.005,0.0,0.8,20.0,14.2,11.4,40.0,24294.0,45.9,0.0037368361453968
1112,WASHINGTON HEIGHTS,Sports + Wellness.,face_to_face,298,4927.0,32.651006711409394,41.72239051681208,0.0,0.0,0.0,16.533557046979865,WASHINGTON HEIGHTS,26493.0,42053.0,0.01,0.974,0.005,0.0,0.8,20.0,14.2,11.4,40.0,24294.0,45.9,0.1859736534178839
1113,WASHINGTON HEIGHTS,Work + Career ,face_to_face,3,30.0,33.0,41.70443344,0.0,0.0,0.0,10.0,WASHINGTON HEIGHTS,26493.0,42053.0,0.01,0.974,0.005,0.0,0.8,20.0,14.2,11.4,40.0,24294.0,45.9,0.0011323745895142
1114,WASHINGTON PARK,Academic Support,face_to_face,4,70.0,14.25,41.789351465,0.0,0.0,0.0,17.5,WASHINGTON PARK,11717.0,21899.0,0.009,0.97,0.007,0.001,2.3,41.8,17.9,16.5,39.4,16193.0,61.3,0.0059742254843389
1115,WASHINGTON PARK,Building & Fixing Things,face_to_face,3,15.0,19.0,41.7903684,0.0,0.0,0.0,5.0,WASHINGTON PARK,11717.0,21899.0,0.009,0.97,0.007,0.001,2.3,41.8,17.9,16.5,39.4,16193.0,61.3,0.0012801911752154
1116,WASHINGTON PARK,Food.,face_to_face,2,20.0,99.0,41.788511275000005,0.0,0.0,0.0,10.0,WASHINGTON PARK,11717.0,21899.0,0.009,0.97,0.007,0.001,2.3,41.8,17.9,16.5,39.4,16193.0,61.3,0.0017069215669539
1117,WASHINGTON PARK,Healthcare,face_to_face,1,15.0,99.0,41.78852081,0.0,0.0,0.0,15.0,WASHINGTON PARK,11717.0,21899.0,0.009,0.97,0.007,0.001,2.3,41.8,17.9,16.5,39.4,16193.0,61.3,0.0012801911752154
1118,WASHINGTON PARK,Helping Your Community.,face_to_face,2,315.0,57.0,41.79130173,0.0,0.0,0.0,157.5,WASHINGTON PARK,11717.0,21899.0,0.009,0.97,0.007,0.001,2.3,41.8,17.9,16.5,39.4,16193.0,61.3,0.0268840146795254
1119,WASHINGTON PARK,Helping Your Community.,online,1,10.0,99.0,41.78852081,0.0,0.0,0.0,10.0,WASHINGTON PARK,11717.0,21899.0,0.009,0.97,0.007,0.001,2.3,41.8,17.9,16.5,39.4,16193.0,61.3,0.0008534607834769
1120,WASHINGTON PARK,Music & Art.,face_to_face,90,3859.0,42.51111111111111,41.788553323,0.0,0.0,0.0,42.87777777777778,WASHINGTON PARK,11717.0,21899.0,0.009,0.97,0.007,0.001,2.3,41.8,17.9,16.5,39.4,16193.0,61.3,0.329350516343774
1121,WASHINGTON PARK,Music & Art.,online,39,995.0,12.923076923076923,41.78852081,0.0,0.0,0.0,25.512820512820515,WASHINGTON PARK,11717.0,21899.0,0.009,0.97,0.007,0.001,2.3,41.8,17.9,16.5,39.4,16193.0,61.3,0.0849193479559614
1122,WASHINGTON PARK,Nature.,face_to_face,15,139.0,70.33333333333333,41.78850174,0.0,0.0,0.0,9.266666666666667,WASHINGTON PARK,11717.0,21899.0,0.009,0.97,0.007,0.001,2.3,41.8,17.9,16.5,39.4,16193.0,61.3,0.0118631048903302
1123,WASHINGTON PARK,Performance.,face_to_face,2,15.0,40.0,41.79137039,0.0,0.0,0.0,7.5,WASHINGTON PARK,11717.0,21899.0,0.009,0.97,0.007,0.001,2.3,41.8,17.9,16.5,39.4,16193.0,61.3,0.0012801911752154
1124,WASHINGTON PARK,Reading & Writing.,face_to_face,9,0.0,99.0,41.78850174,0.0,0.0,0.0,0.0,WASHINGTON PARK,11717.0,21899.0,0.009,0.97,0.007,0.001,2.3,41.8,17.9,16.5,39.4,16193.0,61.3,0.0
1125,WASHINGTON PARK,Social Studies ,face_to_face,1,10.0,17.0,41.79410172,0.0,0.0,0.0,10.0,WASHINGTON PARK,11717.0,21899.0,0.009,0.97,0.007,0.001,2.3,41.8,17.9,16.5,39.4,16193.0,61.3,0.0008534607834769
1126,WASHINGTON PARK,Sports + Wellness.,face_to_face,129,2106.0,52.96124031007752,41.789346148139536,0.0,0.0,0.0,16.325581395348838,WASHINGTON PARK,11717.0,21899.0,0.009,0.97,0.007,0.001,2.3,41.8,17.9,16.5,39.4,16193.0,61.3,0.179738841000256
1127,WASHINGTON PARK,Sports + Wellness.,online,28,640.0,42.75,41.79434258321429,0.0,0.0,0.0,22.857142857142858,WASHINGTON PARK,11717.0,21899.0,0.009,0.97,0.007,0.001,2.3,41.8,17.9,16.5,39.4,16193.0,61.3,0.0546214901425279
1128,WASHINGTON PARK,Transportation,face_to_face,2,0.0,21.0,41.78850174,0.0,0.0,0.0,0.0,WASHINGTON PARK,11717.0,21899.0,0.009,0.97,0.007,0.001,2.3,41.8,17.9,16.5,39.4,16193.0,61.3,0.0
1129,WASHINGTON PARK,Work + Career ,face_to_face,1,10.0,17.0,41.79410172,0.0,0.0,0.0,10.0,WASHINGTON PARK,11717.0,21899.0,0.009,0.97,0.007,0.001,2.3,41.8,17.9,16.5,39.4,16193.0,61.3,0.0008534607834769
1130,WEST ELSDON,Academic Support,face_to_face,20,174.0,6.8,41.79012604,0.0,0.0,0.0,8.7,WEST ELSDON,18109.0,51003.0,0.79,0.014,0.179,0.012,5.9,10.2,9.7,26.0,40.0,23007.0,54.0,0.009608481970291
1131,WEST ELSDON,Academic Support,online,2,30.0,6.0,41.78703308,0.0,0.0,0.0,15.0,WEST ELSDON,18109.0,51003.0,0.79,0.014,0.179,0.012,5.9,10.2,9.7,26.0,40.0,23007.0,54.0,0.0016566348224639
1132,WEST ELSDON,Food.,face_to_face,2,20.0,5.0,41.794816975,0.0,0.0,0.0,10.0,WEST ELSDON,18109.0,51003.0,0.79,0.014,0.179,0.012,5.9,10.2,9.7,26.0,40.0,23007.0,54.0,0.0011044232149759
1133,WEST ELSDON,Music & Art.,face_to_face,69,1379.0,22.27536231884058,41.78858704666667,0.0,0.0,0.0,19.98550724637681,WEST ELSDON,18109.0,51003.0,0.79,0.014,0.179,0.012,5.9,10.2,9.7,26.0,40.0,23007.0,54.0,0.0761499806725937
1134,WEST ELSDON,Music & Art.,online,4,50.0,11.25,41.78703308,0.0,0.0,0.0,12.5,WEST ELSDON,18109.0,51003.0,0.79,0.014,0.179,0.012,5.9,10.2,9.7,26.0,40.0,23007.0,54.0,0.0027610580374399
1135,WEST ELSDON,Nature.,face_to_face,4,40.0,28.75,41.79286671,0.0,0.0,0.0,10.0,WEST ELSDON,18109.0,51003.0,0.79,0.014,0.179,0.012,5.9,10.2,9.7,26.0,40.0,23007.0,54.0,0.0022088464299519
1136,WEST ELSDON,Performance.,face_to_face,1,20.0,13.0,41.78699875,0.0,0.0,0.0,20.0,WEST ELSDON,18109.0,51003.0,0.79,0.014,0.179,0.012,5.9,10.2,9.7,26.0,40.0,23007.0,54.0,0.0011044232149759
1137,WEST ELSDON,Reading & Writing.,face_to_face,6,90.0,5.833333333333333,41.790905001666665,0.0,0.0,0.0,15.0,WEST ELSDON,18109.0,51003.0,0.79,0.014,0.179,0.012,5.9,10.2,9.7,26.0,40.0,23007.0,54.0,0.0049699044673919
1138,WEST ELSDON,Reading & Writing.,online,1,10.0,6.0,41.78703308,0.0,0.0,0.0,10.0,WEST ELSDON,18109.0,51003.0,0.79,0.014,0.179,0.012,5.9,10.2,9.7,26.0,40.0,23007.0,54.0,0.0005522116074879
1139,WEST ELSDON,Science ,face_to_face,1,5.0,5.0,41.79479981,0.0,0.0,0.0,5.0,WEST ELSDON,18109.0,51003.0,0.79,0.014,0.179,0.012,5.9,10.2,9.7,26.0,40.0,23007.0,54.0,0.0002761058037439
1140,WEST ELSDON,Sports + Wellness.,face_to_face,116,1436.0,15.275862068965518,41.7886841562069,0.0,0.0,0.0,12.379310344827584,WEST ELSDON,18109.0,51003.0,0.79,0.014,0.179,0.012,5.9,10.2,9.7,26.0,40.0,23007.0,54.0,0.0792975868352752
1141,WEST ELSDON,Sports + Wellness.,online,5,60.0,8.4,41.788593292,0.0,0.0,0.0,12.0,WEST ELSDON,18109.0,51003.0,0.79,0.014,0.179,0.012,5.9,10.2,9.7,26.0,40.0,23007.0,54.0,0.0033132696449279
1142,WEST ENGLEWOOD,Academic Support,face_to_face,12,163.0,13.416666666666666,41.776516915,0.0,0.0,0.0,13.583333333333334,WEST ENGLEWOOD,35505.0,26654.0,0.022,0.963,0.004,0.001,2.5,29.9,24.5,19.5,43.0,17441.0,64.1,0.004590902689762
1143,WEST ENGLEWOOD,Building & Fixing Things,face_to_face,1,9918.0,99.0,41.77909851,0.0,0.0,0.0,9918.0,WEST ENGLEWOOD,35505.0,26654.0,0.022,0.963,0.004,0.001,2.5,29.9,24.5,19.5,43.0,17441.0,64.1,0.2793409378960709
1144,WEST ENGLEWOOD,Food.,online,1,15.0,99.0,41.78333664,0.0,0.0,0.0,15.0,WEST ENGLEWOOD,35505.0,26654.0,0.022,0.963,0.004,0.001,2.5,29.9,24.5,19.5,43.0,17441.0,64.1,0.0004224757076468
1145,WEST ENGLEWOOD,Healthcare,face_to_face,10,9.0,18.0,41.779908752,0.0,0.0,0.0,0.9,WEST ENGLEWOOD,35505.0,26654.0,0.022,0.963,0.004,0.001,2.5,29.9,24.5,19.5,43.0,17441.0,64.1,0.000253485424588
1146,WEST ENGLEWOOD,Helping Your Community.,face_to_face,15,306.0,17.066666666666666,41.782154338666665,0.0,0.0,0.0,20.4,WEST ENGLEWOOD,35505.0,26654.0,0.022,0.963,0.004,0.001,2.5,29.9,24.5,19.5,43.0,17441.0,64.1,0.0086185044359949
1147,WEST ENGLEWOOD,Helping Your Community.,online,1,15.0,18.0,41.78333664,0.0,0.0,0.0,15.0,WEST ENGLEWOOD,35505.0,26654.0,0.022,0.963,0.004,0.001,2.5,29.9,24.5,19.5,43.0,17441.0,64.1,0.0004224757076468
1148,WEST ENGLEWOOD,Music & Art.,face_to_face,114,11631.0,43.03508771929825,41.77924855614035,0.0,0.0,0.0,102.02631578947368,WEST ENGLEWOOD,35505.0,26654.0,0.022,0.963,0.004,0.001,2.5,29.9,24.5,19.5,43.0,17441.0,64.1,0.3275876637093367
1149,WEST ENGLEWOOD,Nature.,face_to_face,6,0.0,99.0,41.7791996,0.0,0.0,0.0,0.0,WEST ENGLEWOOD,35505.0,26654.0,0.022,0.963,0.004,0.001,2.5,29.9,24.5,19.5,43.0,17441.0,64.1,0.0
1150,WEST ENGLEWOOD,Performance.,face_to_face,3,300.0,66.0,41.77510071,0.0,0.0,0.0,100.0,WEST ENGLEWOOD,35505.0,26654.0,0.022,0.963,0.004,0.001,2.5,29.9,24.5,19.5,43.0,17441.0,64.1,0.0084495141529362
1151,WEST ENGLEWOOD,Reading & Writing.,face_to_face,18,31.0,35.94444444444444,41.77912690944444,0.0,0.0,0.0,1.7222222222222223,WEST ENGLEWOOD,35505.0,26654.0,0.022,0.963,0.004,0.001,2.5,29.9,24.5,19.5,43.0,17441.0,64.1,0.00087311646247
1152,WEST ENGLEWOOD,Science ,face_to_face,16,1865.0,28.125,41.77909851,0.0,0.0,0.0,116.5625,WEST ENGLEWOOD,35505.0,26654.0,0.022,0.963,0.004,0.001,2.5,29.9,24.5,19.5,43.0,17441.0,64.1,0.0525278129840867
1153,WEST ENGLEWOOD,Sports + Wellness.,face_to_face,289,6120.0,36.9204152249135,41.7772865301384,0.0,0.0,0.0,21.176470588235293,WEST ENGLEWOOD,35505.0,26654.0,0.022,0.963,0.004,0.001,2.5,29.9,24.5,19.5,43.0,17441.0,64.1,0.1723700887198986
1154,WEST ENGLEWOOD,Sports + Wellness.,online,12,122.0,43.16666666666666,41.78454208666667,0.0,0.0,0.0,10.166666666666666,WEST ENGLEWOOD,35505.0,26654.0,0.022,0.963,0.004,0.001,2.5,29.9,24.5,19.5,43.0,17441.0,64.1,0.0034361357555273
1155,WEST ENGLEWOOD,Work + Career ,face_to_face,3,3725.0,99.0,41.77907944,0.0,0.0,0.0,1241.6666666666667,WEST ENGLEWOOD,35505.0,26654.0,0.022,0.963,0.004,0.001,2.5,29.9,24.5,19.5,43.0,17441.0,64.1,0.1049148007322912
1156,WEST LAWN,Academic Support,face_to_face,18,226.0,8.555555555555555,41.77266120944444,0.0,0.0,0.0,12.555555555555555,WEST LAWN,33355.0,46891.0,0.8,0.042,0.148,0.006,7.0,14.4,10.3,28.2,40.9,21706.0,59.2,0.0067755958626892
1157,WEST LAWN,Building & Fixing Things,face_to_face,11,54.0,24.272727272727277,41.77672785272727,0.0,0.0,0.0,4.909090909090909,WEST LAWN,33355.0,46891.0,0.8,0.042,0.148,0.006,7.0,14.4,10.3,28.2,40.9,21706.0,59.2,0.0016189476840053
1158,WEST LAWN,Computers.,face_to_face,4,1859.0,80.25,41.7729263325,0.0,0.0,0.0,464.75,WEST LAWN,33355.0,46891.0,0.8,0.042,0.148,0.006,7.0,14.4,10.3,28.2,40.9,21706.0,59.2,0.0557337730475191
1159,WEST LAWN,Healthcare,face_to_face,9,244.0,99.0,41.77755949555555,0.0,0.0,0.0,27.11111111111111,WEST LAWN,33355.0,46891.0,0.8,0.042,0.148,0.006,7.0,14.4,10.3,28.2,40.9,21706.0,59.2,0.007315245090691
1160,WEST LAWN,Managing Money.,face_to_face,5,2000.0,99.0,41.77890015,0.0,0.0,0.0,400.0,WEST LAWN,33355.0,46891.0,0.8,0.042,0.148,0.006,7.0,14.4,10.3,28.2,40.9,21706.0,59.2,0.0599610253335332
1161,WEST LAWN,Music & Art.,face_to_face,147,63286.0,50.08163265306123,41.77985984387755,0.0,0.0,0.0,430.5170068027211,WEST LAWN,33355.0,46891.0,0.8,0.042,0.148,0.006,7.0,14.4,10.3,28.2,40.9,21706.0,59.2,1.8973467246289912
1162,WEST LAWN,Music & Art.,online,7,1896.0,37.57142857142857,41.7748642,0.0,0.0,0.0,270.85714285714283,WEST LAWN,33355.0,46891.0,0.8,0.042,0.148,0.006,7.0,14.4,10.3,28.2,40.9,21706.0,59.2,0.0568430520161894
1163,WEST LAWN,Nature.,face_to_face,9,160.0,99.0,41.77489853,0.0,0.0,0.0,17.77777777777778,WEST LAWN,33355.0,46891.0,0.8,0.042,0.148,0.006,7.0,14.4,10.3,28.2,40.9,21706.0,59.2,0.0047968820266826
1164,WEST LAWN,Reading & Writing.,face_to_face,68,3144.0,22.764705882352946,41.777453032941175,0.0,0.0,0.0,46.23529411764706,WEST LAWN,33355.0,46891.0,0.8,0.042,0.148,0.006,7.0,14.4,10.3,28.2,40.9,21706.0,59.2,0.0942587318243142
1165,WEST LAWN,Reading & Writing.,online,1,21.0,4.0,,0.0,0.0,0.0,21.0,WEST LAWN,33355.0,46891.0,0.8,0.042,0.148,0.006,7.0,14.4,10.3,28.2,40.9,21706.0,59.2,0.000629590766002
1166,WEST LAWN,Science ,face_to_face,31,11478.0,85.12903225806451,41.77890138064516,0.0,0.0,0.0,370.258064516129,WEST LAWN,33355.0,46891.0,0.8,0.042,0.148,0.006,7.0,14.4,10.3,28.2,40.9,21706.0,59.2,0.3441163243891471
1167,WEST LAWN,Social Studies ,face_to_face,1,18.0,99.0,41.77890015,0.0,0.0,0.0,18.0,WEST LAWN,33355.0,46891.0,0.8,0.042,0.148,0.006,7.0,14.4,10.3,28.2,40.9,21706.0,59.2,0.0005396492280017
1168,WEST LAWN,Sports + Wellness.,face_to_face,281,5978.0,29.73309608540925,41.77484221932384,0.0,0.0,0.0,21.274021352313166,WEST LAWN,33355.0,46891.0,0.8,0.042,0.148,0.006,7.0,14.4,10.3,28.2,40.9,21706.0,59.2,0.1792235047219307
1169,WEST PULLMAN,Academic Support,face_to_face,32,11196.0,64.8125,41.6833717821875,0.0,0.0,0.0,349.875,WEST PULLMAN,29651.0,39601.0,0.051,0.931,0.006,0.0,2.9,19.4,20.7,14.1,39.1,22615.0,53.5,0.3775926612930424
1170,WEST PULLMAN,Building & Fixing Things,face_to_face,2,120.0,22.5,41.673154835,0.0,0.0,0.0,60.0,WEST PULLMAN,29651.0,39601.0,0.051,0.931,0.006,0.0,2.9,19.4,20.7,14.1,39.1,22615.0,53.5,0.0040470810427978
1171,WEST PULLMAN,Computers.,face_to_face,19,312.0,91.10526315789474,41.67797831315789,0.0,0.0,0.0,16.42105263157895,WEST PULLMAN,29651.0,39601.0,0.051,0.931,0.006,0.0,2.9,19.4,20.7,14.1,39.1,22615.0,53.5,0.0105224107112744
1172,WEST PULLMAN,Customer/Human Service,face_to_face,4,21.0,32.75,41.67813206,0.0,0.0,0.0,5.25,WEST PULLMAN,29651.0,39601.0,0.051,0.931,0.006,0.0,2.9,19.4,20.7,14.1,39.1,22615.0,53.5,0.0007082391824896
1173,WEST PULLMAN,Digital Media.,face_to_face,2,0.0,21.0,41.67710114,0.0,0.0,0.0,0.0,WEST PULLMAN,29651.0,39601.0,0.051,0.931,0.006,0.0,2.9,19.4,20.7,14.1,39.1,22615.0,53.5,0.0
1174,WEST PULLMAN,Food.,face_to_face,2,0.0,21.0,41.67710114,0.0,0.0,0.0,0.0,WEST PULLMAN,29651.0,39601.0,0.051,0.931,0.006,0.0,2.9,19.4,20.7,14.1,39.1,22615.0,53.5,0.0
1175,WEST PULLMAN,Healthcare,face_to_face,1,0.0,99.0,41.67929077,0.0,0.0,0.0,0.0,WEST PULLMAN,29651.0,39601.0,0.051,0.931,0.006,0.0,2.9,19.4,20.7,14.1,39.1,22615.0,53.5,0.0
1176,WEST PULLMAN,Helping Your Community.,face_to_face,14,328.0,29.285714285714285,41.67694827785714,0.0,0.0,0.0,23.428571428571427,WEST PULLMAN,29651.0,39601.0,0.051,0.931,0.006,0.0,2.9,19.4,20.7,14.1,39.1,22615.0,53.5,0.0110620215169808
1177,WEST PULLMAN,Managing Money.,face_to_face,2,221.0,22.5,41.68121147,0.0,0.0,0.0,110.5,WEST PULLMAN,29651.0,39601.0,0.051,0.931,0.006,0.0,2.9,19.4,20.7,14.1,39.1,22615.0,53.5,0.0074533742538194
1178,WEST PULLMAN,Music & Art.,face_to_face,188,87517.0,71.63297872340425,41.67476532457447,0.0,0.0,0.0,465.5159574468085,WEST PULLMAN,29651.0,39601.0,0.051,0.931,0.006,0.0,2.9,19.4,20.7,14.1,39.1,22615.0,53.5,2.951569930187852
1179,WEST PULLMAN,Music & Art.,online,7,95.0,13.0,41.67004776,0.0,0.0,0.0,13.571428571428571,WEST PULLMAN,29651.0,39601.0,0.051,0.931,0.006,0.0,2.9,19.4,20.7,14.1,39.1,22615.0,53.5,0.0032039391588816
